GEOID,NAME,B17001_001,B17001_002,B20004_001,B20004_002,B20004_003,B20004_004,B20004_005,B20004_006,B25014_001,B25014_002,B25014_003,B25014_004,B25014_005,B25014_006,B25014_007,B25014_008,B25014_009,B25014_010,B25014_011,B25014_012,B25014_013,B25064_001,B25071_001
08061,ZCTA5 08061,2980,65,72822,NA,36950,64792,85385,95446,946,847,684,163,0,0,0,99,45,54,0,0,0,2098,15.8
08062,ZCTA5 08062,16194,422,75165,19306,33281,62058,75522,95665,5344,4922,4138,771,13,0,0,422,293,129,0,0,0,1148,37.5
08063,ZCTA5 08063,3006,278,40208,20750,40353,36157,49800,NA,1117,914,683,228,0,0,3,203,124,74,5,0,0,1143,39
08064,ZCTA5 08064,40,0,NA,NA,NA,NA,NA,NA,30,30,30,0,0,0,0,0,0,0,0,0,0,NA,NA
08065,ZCTA5 08065,7173,748,49320,46250,42121,49861,48170,80263,2825,1963,1585,359,19,0,0,862,502,339,16,0,5,1356,30.3
08066,ZCTA5 08066,8372,1066,42693,NA,32479,44066,52731,95592,3635,2200,1720,480,0,0,0,1435,1012,322,53,48,0,1015,26.5
08067,ZCTA5 08067,1611,219,50350,29444,37321,44583,81080,90625,587,521,457,61,3,0,0,66,34,32,0,0,0,1458,51
08068,ZCTA5 08068,7147,797,39643,28516,36312,47574,41000,93095,2812,1678,1291,364,23,0,0,1134,709,394,10,21,0,1055,30.4
08069,ZCTA5 08069,12068,2465,31810,23769,27331,37938,52350,63659,4720,2459,1938,494,27,0,0,2261,1419,787,55,0,0,998,36.1
08070,ZCTA5 08070,12330,1060,47038,22182,40724,49474,61125,54722,5000,3703,2925,719,59,0,0,1297,910,319,46,22,0,971,32.6
08071,ZCTA5 08071,9347,1059,47988,22321,36667,48047,52756,69803,3544,2608,2001,566,41,0,0,936,626,310,0,0,0,1200,34.5
08072,ZCTA5 08072,251,5,53688,NA,NA,90652,29342,53542,100,100,78,22,0,0,0,0,0,0,0,0,0,NA,NA
08073,ZCTA5 08073,175,0,NA,NA,21083,NA,NA,NA,46,46,46,0,0,0,0,0,0,0,0,0,0,NA,NA
08074,ZCTA5 08074,15,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
08075,ZCTA5 08075,28566,2102,49676,25841,41692,45201,62771,76791,10947,7802,6384,1332,67,19,0,3145,1868,1115,144,18,0,1224,27.9
08077,ZCTA5 08077,18868,702,61405,20667,51076,47404,71101,85577,6898,6068,4996,1063,6,3,0,830,583,247,0,0,0,1641,28.7
08078,ZCTA5 08078,8275,685,45377,35000,38618,40192,53232,59032,3149,2157,1597,560,0,0,0,992,582,367,33,10,0,1010,33.6
08079,ZCTA5 08079,9917,2328,38135,28810,31921,40759,57188,61964,3870,2348,2032,316,0,0,0,1522,982,514,26,0,0,910,42.8
08080,ZCTA5 08080,37238,1313,59054,31964,40213,51319,75960,85712,13396,11878,10064,1765,42,7,0,1518,1044,468,0,0,6,1503,32.4
08081,ZCTA5 08081,49767,4305,51172,31856,42562,45924,60968,78036,16791,13745,10612,3009,114,0,10,3046,1774,1132,98,0,42,1329,38.8
08083,ZCTA5 08083,9467,743,47804,26875,42275,42073,57155,64952,3718,2806,2322,463,21,0,0,912,691,207,11,3,0,975,25.4
08084,ZCTA5 08084,6860,627,50153,32593,35512,50417,60714,73472,2551,1969,1609,328,22,10,0,582,378,193,11,0,0,991,31.2
08085,ZCTA5 08085,20842,827,64307,45337,42837,51824,73311,99007,6755,5713,4590,1123,0,0,0,1042,704,302,36,0,0,1666,30.5
08086,ZCTA5 08086,7611,482,53488,40688,37396,47072,64063,99861,3158,2206,1852,354,0,0,0,952,637,299,16,0,0,1412,31.7
08087,ZCTA5 08087,24665,1991,43177,NA,34922,39247,59330,76188,10917,9166,7948,1139,79,0,0,1751,1158,573,20,0,0,1388,41
08088,ZCTA5 08088,23783,1298,54943,45176,45192,51171,74439,95129,9269,8633,7436,1164,23,0,10,636,506,130,0,0,0,1480,28.2
08089,ZCTA5 08089,4012,400,47008,34167,35885,49583,64861,89737,1502,1270,980,280,10,0,0,232,167,65,0,0,0,955,40
08090,ZCTA5 08090,8033,373,48702,31473,36885,39496,61346,81607,2775,2524,2032,483,9,0,0,251,202,42,0,7,0,1384,26.3
08091,ZCTA5 08091,5553,622,36148,22081,24663,42788,65865,77813,1957,1333,1055,278,0,0,0,624,186,385,53,0,0,1124,35.9
08092,ZCTA5 08092,3393,238,47656,28403,44513,62667,55682,61477,1377,1067,880,169,4,0,14,310,220,90,0,0,0,1576,27.9
08093,ZCTA5 08093,9285,1206,40215,12679,36497,39489,54985,62128,3663,2329,1699,605,25,0,0,1334,878,439,10,7,0,1030,40.4
08094,ZCTA5 08094,39991,2467,52935,35313,42104,50080,66233,77885,14659,12639,10064,2459,116,0,0,2020,1323,657,20,20,0,1105,30.9
08095,ZCTA5 08095,39,39,NA,NA,NA,NA,NA,NA,17,17,17,0,0,0,0,0,0,0,0,0,0,NA,NA
08096,ZCTA5 08096,34683,2882,49180,19236,38352,43787,60903,82191,13717,9673,7828,1766,79,0,0,4044,2776,1107,89,72,0,1201,32.6
08097,ZCTA5 08097,3324,238,51429,14297,49417,50208,57153,62379,1148,1013,834,179,0,0,0,135,81,48,6,0,0,971,29.6
08098,ZCTA5 08098,8584,582,57109,37829,30389,54464,67929,80000,3269,2327,1952,355,20,0,0,942,656,267,19,0,0,1062,29.1
08102,ZCTA5 08102,6972,3290,20722,16282,29762,18547,NA,NA,2415,569,435,117,17,0,0,1846,995,654,77,59,61,680,33.6
08103,ZCTA5 08103,13511,5388,21221,14175,19141,24313,44886,65573,4726,1921,1446,459,16,0,0,2805,1223,1361,136,85,0,968,41.1
08104,ZCTA5 08104,21772,8063,26103,20091,28271,28479,42700,NA,8350,2923,2311,540,72,0,0,5427,3270,1933,104,54,66,874,43.7
08105,ZCTA5 08105,27897,8985,26696,19581,27162,31138,28684,NA,8741,3939,2345,1320,221,6,47,4802,2464,1918,353,67,0,969,35.3
08106,ZCTA5 08106,9461,395,53200,18542,36716,51964,61695,77917,3793,2434,1898,518,11,7,0,1359,1097,233,29,0,0,972,26.9
08107,ZCTA5 08107,12984,1574,42360,24853,30693,40560,55957,65051,5335,2852,2220,593,39,0,0,2483,1746,678,49,10,0,1055,42.7
08108,ZCTA5 08108,18231,733,56363,35156,33713,45216,69980,77072,7631,5108,4338,770,0,0,0,2523,1905,599,19,0,0,1278,25.1
08109,ZCTA5 08109,22033,1989,42773,30142,38676,42093,58490,70735,8422,6120,4717,1394,3,6,0,2302,1631,619,42,10,0,1032,29.6
08110,ZCTA5 08110,18731,3645,36734,23265,34741,36539,49688,64670,5687,4404,3006,1264,73,61,0,1283,481,703,47,52,0,1127,38
08201,ZCTA5 08201,9857,777,34426,27450,26000,34889,51534,65688,3900,2573,2071,474,0,28,0,1327,791,398,11,66,61,1411,38.8
08202,ZCTA5 08202,1526,89,53750,NA,50938,38125,52679,97500,809,758,704,54,0,0,0,51,44,7,0,0,0,1333,31.7
08203,ZCTA5 08203,8783,655,43004,13269,36290,38174,51659,84489,4052,3003,2662,316,25,0,0,1049,771,251,0,27,0,1344,34.2
08204,ZCTA5 08204,17659,1480,37500,26375,31136,35080,48053,64464,7735,6021,4998,1010,9,4,0,1714,1024,637,53,0,0,1119,38.5
08205,ZCTA5 08205,25971,1720,40945,29000,35257,32391,56495,68843,10210,7908,6339,1450,119,0,0,2302,1433,829,40,0,0,1235,35.7
08210,ZCTA5 08210,15384,1272,43132,20313,40299,40785,47778,78571,6381,5199,4209,975,15,0,0,1182,776,322,84,0,0,1346,36.6
08212,ZCTA5 08212,176,40,21500,NA,NA,NA,NA,NA,92,89,87,2,0,0,0,3,3,0,0,0,0,NA,NA
08215,ZCTA5 08215,13907,1287,37739,33475,30266,41271,52198,81964,5310,3711,3029,620,42,17,3,1599,943,510,62,84,0,1079,31.1
08217,ZCTA5 08217,85,35,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
08221,ZCTA5 08221,6598,224,62316,41607,30536,45284,69432,105759,2509,2142,1859,267,16,0,0,367,195,159,13,0,0,1583,26.5
08223,ZCTA5 08223,4254,215,57553,32045,39167,54242,57802,75506,1806,1574,1393,171,0,0,10,232,184,48,0,0,0,1352,26.1
08224,ZCTA5 08224,549,123,52708,25795,50893,43750,76667,90625,185,158,97,61,0,0,0,27,27,0,0,0,0,1125,19.5
08225,ZCTA5 08225,7980,478,50578,23750,33621,46292,53113,80972,2863,2624,2111,477,36,0,0,239,161,51,27,0,0,1720,35.8
08226,ZCTA5 08226,10927,685,51650,14643,26926,41625,60592,85380,5253,3746,3284,426,27,4,5,1507,898,483,99,27,0,1264,31
08230,ZCTA5 08230,5337,525,59137,28594,42904,44526,67557,83611,2085,1892,1667,225,0,0,0,193,79,114,0,0,0,1138,51
08232,ZCTA5 08232,19092,4639,27723,22566,24759,35512,27917,79736,6250,3158,2001,1013,133,11,0,3092,1528,1372,128,38,26,1014,40.1
08234,ZCTA5 08234,41492,3113,41716,27988,33262,37534,68293,86824,13914,12128,9083,2986,59,0,0,1786,947,789,50,0,0,1106,36.4
08240,ZCTA5 08240,0,0,12404,NA,NA,NA,15682,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
08241,ZCTA5 08241,1099,21,59913,26750,40833,68438,64813,59406,404,381,321,60,0,0,0,23,22,1,0,0,0,1600,24.2
08242,ZCTA5 08242,3137,651,25086,9540,28807,20051,47379,65870,1274,962,831,131,0,0,0,312,103,209,0,0,0,1111,43.5
08243,ZCTA5 08243,2147,148,42039,NA,20592,35139,84659,68214,1111,1008,937,71,0,0,0,103,74,29,0,0,0,1444,35
08244,ZCTA5 08244,10368,1229,35437,30250,32001,32415,54054,75724,4425,2556,2176,367,13,0,0,1869,1152,690,23,4,0,1148,30.4
08246,ZCTA5 08246,106,0,NA,NA,NA,NA,NA,NA,52,52,52,0,0,0,0,0,0,0,0,0,0,NA,NA
08247,ZCTA5 08247,939,47,45179,NA,NA,23750,53125,64821,498,451,425,26,0,0,0,47,42,5,0,0,0,1216,26.9
08248,ZCTA5 08248,171,9,NA,NA,NA,NA,NA,216389,55,55,43,12,0,0,0,0,0,0,0,0,0,NA,NA
08251,ZCTA5 08251,9228,1232,37303,16968,34554,36471,44440,81467,4134,3355,2601,735,19,0,0,779,444,276,0,59,0,1168,32.2
08260,ZCTA5 08260,12620,1552,35598,23021,27445,37685,51953,84957,6103,3953,3508,419,14,10,2,2150,1373,742,0,35,0,1058,40.8
08270,ZCTA5 08270,8030,960,40690,17639,36429,36367,48674,64167,3014,2268,1819,441,8,0,0,746,434,292,20,0,0,1096,34.4
08302,ZCTA5 08302,40899,8874,30198,20515,27155,32359,54850,71991,13927,8342,6213,1978,131,8,12,5585,2742,2382,320,109,32,1108,40.6
08310,ZCTA5 08310,1315,55,41029,NA,40410,46875,NA,NA,577,413,334,79,0,0,0,164,128,36,0,0,0,1131,31.3
08311,ZCTA5 08311,2251,451,30508,21890,34306,38527,75714,NA,647,472,351,119,2,0,0,175,55,91,20,0,9,1258,35.9
08312,ZCTA5 08312,8366,869,39434,NA,32221,31438,59485,82310,2967,2307,1882,425,0,0,0,660,530,130,0,0,0,1033,29.6
08314,ZCTA5 08314,567,37,7416,3903,7199,12060,NA,NA,174,165,111,54,0,0,0,9,0,9,0,0,0,NA,NA
08316,ZCTA5 08316,286,31,55125,NA,NA,NA,NA,NA,99,99,79,20,0,0,0,0,0,0,0,0,0,NA,NA
08317,ZCTA5 08317,1636,130,57708,NA,58780,43160,NA,NA,525,457,380,65,0,12,0,68,3,65,0,0,0,NA,NA
08318,ZCTA5 08318,11917,489,51276,38000,40511,48614,54833,80531,4545,4084,3193,858,10,12,11,461,324,137,0,0,0,1227,30.4
08319,ZCTA5 08319,1166,40,51979,9250,43077,52279,61875,67969,414,411,340,71,0,0,0,3,0,3,0,0,0,NA,NA
08320,ZCTA5 08320,0,0,NA,NA,2499,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
08321,ZCTA5 08321,123,19,NA,NA,NA,NA,NA,NA,83,49,49,0,0,0,0,34,17,17,0,0,0,969,51
08322,ZCTA5 08322,10877,591,43960,31354,41125,31466,57759,96800,3688,3353,2469,848,7,17,12,335,151,174,0,10,0,1193,40.7
08323,ZCTA5 08323,585,22,42833,NA,19808,43571,75250,76250,231,179,153,26,0,0,0,52,36,16,0,0,0,1208,29.1
08324,ZCTA5 08324,277,11,66852,NA,73618,NA,NA,NA,108,108,100,8,0,0,0,0,0,0,0,0,0,NA,NA
08326,ZCTA5 08326,1322,89,43494,NA,31639,51071,50000,61111,474,363,266,97,0,0,0,111,68,43,0,0,0,1552,36.5
08327,ZCTA5 08327,328,33,9958,9844,9740,9388,21765,2499,175,146,129,17,0,0,0,29,23,6,0,0,0,NA,NA
08328,ZCTA5 08328,1301,134,48125,NA,40000,48375,62649,56111,526,503,332,171,0,0,0,23,23,0,0,0,0,NA,NA
08329,ZCTA5 08329,345,0,NA,NA,38571,NA,NA,NA,152,114,114,0,0,0,0,38,38,0,0,0,0,NA,NA
08330,ZCTA5 08330,26805,2033,42906,16452,37348,37890,59333,74403,10566,7757,6423,1286,48,0,0,2809,1979,787,43,0,0,1450,33.9
08332,ZCTA5 08332,35205,5471,34974,26259,33060,34200,53162,56842,13741,9223,7323,1870,29,1,0,4518,2456,1837,86,139,0,1056,38.1
08340,ZCTA5 08340,1327,162,44063,NA,52656,NA,49519,NA,453,371,256,115,0,0,0,82,24,58,0,0,0,1388,51
08341,ZCTA5 08341,2372,318,31685,32875,37443,27125,37500,NA,1032,444,366,78,0,0,0,588,425,152,0,11,0,807,33.8
08343,ZCTA5 08343,5293,426,52441,47604,49537,38811,90536,76500,1718,1529,1131,355,39,0,4,189,126,63,0,0,0,1598,24.7
08344,ZCTA5 08344,4456,274,42455,52679,35122,39962,50750,72885,1812,1584,1307,250,0,0,27,228,157,71,0,0,0,1402,42.4
08345,ZCTA5 08345,591,74,40500,35833,43889,NA,41607,NA,231,192,163,27,2,0,0,39,14,25,0,0,0,946,35.5
08346,ZCTA5 08346,942,62,38664,NA,NA,47936,NA,NA,292,261,116,86,59,0,0,31,13,18,0,0,0,NA,NA
08348,ZCTA5 08348,155,0,43500,NA,43500,NA,NA,NA,62,45,22,23,0,0,0,17,17,0,0,0,0,NA,NA
08349,ZCTA5 08349,1695,138,38859,NA,29625,39271,51681,132875,697,617,585,29,3,0,0,80,42,38,0,0,0,1338,32.4
08350,ZCTA5 08350,699,172,51346,NA,70333,31545,NA,NA,232,218,152,66,0,0,0,14,14,0,0,0,0,NA,NA
08352,ZCTA5 08352,563,42,40417,NA,54667,NA,NA,NA,164,146,88,58,0,0,0,18,12,6,0,0,0,NA,NA
08353,ZCTA5 08353,399,41,32625,19250,34583,30875,NA,88750,152,105,89,16,0,0,0,47,31,16,0,0,0,880,24.4
08360,ZCTA5 08360,41085,5798,32608,22996,32797,31764,49788,63889,14631,8672,5917,2401,178,176,0,5959,3329,2135,350,134,11,1045,36.7
08361,ZCTA5 08361,17703,2079,45962,22379,37932,42778,63042,68603,6489,5271,4497,743,31,0,0,1218,727,354,84,53,0,1097,30.6
08401,ZCTA5 08401,37754,13999,25133,20812,23114,26692,35240,50325,15504,4223,3092,989,85,47,10,11281,5941,4396,427,362,155,904,34.6
08402,ZCTA5 08402,5997,293,53497,NA,26250,42964,62882,79453,2933,2379,2043,331,0,5,0,554,428,118,0,8,0,1315,30.4
08403,ZCTA5 08403,981,32,85417,NA,NA,52500,81250,101875,464,401,366,29,0,6,0,63,57,6,0,0,0,1765,20.4
08406,ZCTA5 08406,10014,1278,33511,24981,27906,30575,55833,90341,4366,2856,2355,501,0,0,0,1510,983,508,10,9,0,1163,32.4
08501,ZCTA5 08501,6226,233,70021,65000,41736,53278,77888,85399,2355,2179,1982,197,0,0,0,176,126,29,1,20,0,1262,25
08502,ZCTA5 08502,11169,168,99795,NA,48131,39899,73964,136840,3612,2845,2400,437,8,0,0,767,477,275,15,0,0,2028,24.9
08505,ZCTA5 08505,17145,776,60668,26979,42643,48945,66726,87000,6880,5176,4434,726,16,0,0,1704,1202,493,9,0,0,1234,25.9
08510,ZCTA5 08510,5690,297,78103,NA,53125,81250,80811,113977,1812,1674,1496,178,0,0,0,138,101,37,0,0,0,1857,26.1
08511,ZCTA5 08511,1001,64,50809,50833,38359,30852,76071,70350,383,318,250,68,0,0,0,65,36,29,0,0,0,939,19.9
08512,ZCTA5 08512,10725,1029,54138,20486,28258,32329,65054,97463,4078,2451,2200,231,20,0,0,1627,682,828,99,18,0,1284,32.9
08514,ZCTA5 08514,4786,312,58286,37895,47654,67647,53906,128191,1894,1714,1542,172,0,0,0,180,180,0,0,0,0,1325,38.2
08515,ZCTA5 08515,5630,93,69070,16192,50352,60679,71607,107267,1702,1560,1230,330,0,0,0,142,88,54,0,0,0,1517,21.1
08518,ZCTA5 08518,5338,480,43924,32333,35826,41136,64449,107500,2255,1500,1284,205,11,0,0,755,416,319,20,0,0,1049,31.5
08520,ZCTA5 08520,26596,1606,54473,26560,32414,43000,66794,93190,9281,6436,4834,1558,25,19,0,2845,1405,1207,176,57,0,1381,31.8
08525,ZCTA5 08525,4872,264,61226,19617,36995,47058,77045,93611,1864,1515,1289,226,0,0,0,349,245,94,0,10,0,1541,29.4
08527,ZCTA5 08527,56273,3045,51783,30848,41827,50474,62666,79425,20389,17332,13943,3329,54,6,0,3057,1700,1343,14,0,0,1439,33.6
08528,ZCTA5 08528,157,0,33203,NA,NA,NA,NA,NA,64,48,48,0,0,0,0,16,0,16,0,0,0,NA,NA
08530,ZCTA5 08530,6970,383,53525,NA,40049,39926,55750,77194,3084,2081,1839,237,0,5,0,1003,655,348,0,0,0,1343,28.8
08533,ZCTA5 08533,6671,217,55959,NA,52079,62649,81477,96645,2440,2096,1649,375,72,0,0,344,241,103,0,0,0,1230,25.4
08534,ZCTA5 08534,12759,215,85534,53902,34848,29464,83710,109079,4739,4132,3531,601,0,0,0,607,379,228,0,0,0,1649,38
08535,ZCTA5 08535,4754,191,73892,NA,56389,54890,77529,107371,1583,1476,1314,162,0,0,0,107,107,0,0,0,0,1712,23.6
08536,ZCTA5 08536,19685,695,82182,28804,52800,54375,81174,101442,7805,3470,2560,861,23,26,0,4335,1822,2151,208,143,11,1654,22.6
08540,ZCTA5 08540,44854,2667,87332,36648,36922,50398,80118,114137,17485,11748,9998,1740,10,0,0,5737,3489,2134,68,46,0,1761,27.5
08542,ZCTA5 08542,4047,259,49184,35066,13442,53405,43915,80377,1733,506,358,134,14,0,0,1227,671,512,44,0,0,1639,32.4
08550,ZCTA5 08550,19085,201,107966,NA,30217,54338,89542,128932,6657,5655,4904,746,5,0,0,1002,589,320,93,0,0,2209,23.5
08551,ZCTA5 08551,5347,35,72731,29327,46471,63026,81774,132000,1797,1659,1375,264,20,0,0,138,85,53,0,0,0,2029,45.1
08553,ZCTA5 08553,636,23,74219,NA,NA,75625,64375,95000,243,199,166,31,2,0,0,44,40,4,0,0,0,1833,23
08554,ZCTA5 08554,4123,181,51500,37554,40104,46505,64659,61250,1494,1205,1014,177,14,0,0,289,127,149,13,0,0,1342,23.3
08555,ZCTA5 08555,851,36,56250,NA,37250,49167,62321,71250,294,262,201,61,0,0,0,32,30,2,0,0,0,NA,30.4
08558,ZCTA5 08558,7570,540,104653,NA,20380,44297,101818,141050,2578,2303,1947,339,6,0,11,275,199,76,0,0,0,1520,30.5
08559,ZCTA5 08559,5275,155,62053,30972,51184,47885,73922,92500,2118,1696,1471,225,0,0,0,422,350,65,0,7,0,1653,34.2
08560,ZCTA5 08560,3695,249,60369,30089,42584,68047,66458,102917,1367,1245,1124,103,0,18,0,122,70,52,0,0,0,1855,30.8
08561,ZCTA5 08561,325,0,54063,NA,NA,NA,NA,75592,102,86,86,0,0,0,0,16,16,0,0,0,0,NA,NA
08562,ZCTA5 08562,4701,303,42310,22083,38789,32700,56974,89875,1768,1036,830,206,0,0,0,732,402,320,0,0,10,980,29.4
08608,ZCTA5 08608,884,333,32042,NA,26192,40125,NA,19375,539,11,0,11,0,0,0,528,364,137,0,27,0,716,28.4
08609,ZCTA5 08609,12509,3328,23279,21497,24253,23866,28654,39260,4163,1008,736,268,4,0,0,3155,1551,1547,34,23,0,1071,34.2
08610,ZCTA5 08610,30812,3748,39403,28799,29941,43201,49320,64253,11145,7067,5203,1745,119,0,0,4078,2340,1561,95,50,32,1175,33.1
08611,ZCTA5 08611,25967,7216,26391,20714,27413,37118,35625,69444,8306,2603,1742,764,97,0,0,5703,2983,2190,371,136,23,1068,36.9
08618,ZCTA5 08618,34525,9425,38858,23053,29331,43495,62905,64972,13061,5719,4693,1006,20,0,0,7342,4636,2555,98,53,0,1010,35.4
08619,ZCTA5 08619,21223,1331,50707,31483,42136,42972,68953,71875,8709,6043,4894,1133,16,0,0,2666,1864,747,9,37,9,1377,30.2
08620,ZCTA5 08620,10621,590,61584,16051,45987,64003,70026,83277,4055,3289,2734,549,6,0,0,766,510,241,15,0,0,1093,24.1
08628,ZCTA5 08628,8428,498,61425,21310,38971,43000,68684,75526,3786,2384,2160,224,0,0,0,1402,1022,330,15,35,0,1416,24.6
08629,ZCTA5 08629,13942,2059,29568,20703,25547,38080,60582,NA,4077,2611,1702,890,19,0,0,1466,471,833,85,77,0,1177,32
08638,ZCTA5 08638,21399,4337,39296,18881,31864,38450,56371,71174,8031,4745,3675,956,114,0,0,3286,2027,1099,102,58,0,1135,38.3
08640,ZCTA5 08640,2673,179,18482,NA,10104,25841,34808,55489,903,5,0,5,0,0,0,898,555,318,25,0,0,2078,34.4
08641,ZCTA5 08641,3793,102,44982,43250,40500,43188,47850,92188,1162,0,0,0,0,0,0,1162,565,532,65,0,0,1994,38.5
08648,ZCTA5 08648,29214,1780,62868,26016,34476,48302,71106,88479,11588,7819,6124,1636,59,0,0,3769,2585,1110,74,0,0,1683,24.4
08690,ZCTA5 08690,18256,498,60344,35000,42044,52370,69052,69556,6909,5998,4917,1081,0,0,0,911,702,209,0,0,0,1471,27.4
08691,ZCTA5 08691,16850,166,69836,NA,36575,49038,82534,106104,6281,5451,4506,929,16,0,0,830,501,312,17,0,0,1727,38.1
08701,ZCTA5 08701,100163,24256,31804,23812,27252,30064,36724,55619,23781,11962,7484,3738,676,64,0,11819,3914,5543,1660,686,16,1427,39.4
08720,ZCTA5 08720,707,0,49118,NA,NA,41103,NA,117773,252,200,177,23,0,0,0,52,42,10,0,0,0,1705,51
08721,ZCTA5 08721,20617,1620,48586,25804,36527,45050,60512,73856,7382,6053,4702,1325,17,9,0,1329,866,389,60,0,14,1492,35.8
08722,ZCTA5 08722,11133,1023,47107,31250,37882,44265,55606,74853,3740,3217,2268,937,12,0,0,523,249,248,26,0,0,1641,38.7
08723,ZCTA5 08723,32628,2699,47023,31354,39468,40354,68032,72794,13021,10134,8188,1911,29,6,0,2887,1766,917,85,75,44,1365,36.5
08724,ZCTA5 08724,40906,2326,50680,30108,38750,46929,60553,70270,16510,14270,11688,2507,56,0,19,2240,1512,728,0,0,0,1522,37.6
08730,ZCTA5 08730,4726,88,77926,NA,30781,42375,84419,91250,1755,1612,1296,316,0,0,0,143,114,23,6,0,0,2205,19.7
08731,ZCTA5 08731,19794,1948,52038,44688,40482,50353,61694,69522,7618,6842,5495,1260,60,0,27,776,455,247,74,0,0,1542,28.7
08732,ZCTA5 08732,1421,6,49464,NA,50208,40000,45781,75469,598,484,423,51,10,0,0,114,74,40,0,0,0,1651,23.6
08733,ZCTA5 08733,2714,211,44135,28750,48269,40333,34044,81042,927,604,407,192,5,0,0,323,176,147,0,0,0,1710,33.5
08734,ZCTA5 08734,8796,276,51365,70435,42360,50460,61141,81094,3373,3004,2365,639,0,0,0,369,281,88,0,0,0,812,46.2
08735,ZCTA5 08735,3901,376,57070,250001,25313,44659,70764,79811,2026,1817,1635,151,16,15,0,209,157,52,0,0,0,1224,33.2
08736,ZCTA5 08736,13085,371,64759,31389,37168,40349,80833,89875,4904,4314,3566,748,0,0,0,590,440,118,0,32,0,1338,26
08738,ZCTA5 08738,1224,62,51354,NA,18036,76513,NA,NA,618,576,559,17,0,0,0,42,20,22,0,0,0,1420,43.2
08740,ZCTA5 08740,1601,195,48706,NA,41563,52717,54219,65268,691,498,416,82,0,0,0,193,132,61,0,0,0,1651,47.7
08741,ZCTA5 08741,2608,223,55000,NA,31129,41964,63796,81250,995,904,737,160,7,0,0,91,49,42,0,0,0,1292,51
08742,ZCTA5 08742,24273,968,58707,31352,41830,50119,68188,77321,9807,7762,6420,1325,17,0,0,2045,1321,552,150,22,0,1578,27.3
08750,ZCTA5 08750,3017,64,70921,NA,54556,52375,56554,90625,1295,1250,1167,83,0,0,0,45,38,7,0,0,0,NA,NA
08751,ZCTA5 08751,4474,509,50141,108207,26827,47273,60250,48875,2059,1116,1012,99,5,0,0,943,525,340,78,0,0,1173,30
08752,ZCTA5 08752,2070,111,54565,NA,31500,43929,55638,80197,1185,888,824,64,0,0,0,297,222,75,0,0,0,1316,33.5
08753,ZCTA5 08753,62765,4669,49094,31200,38438,46822,56828,67623,23261,17945,14752,3102,63,28,0,5316,3195,1902,219,0,0,1471,30.9
08755,ZCTA5 08755,25166,1980,50161,30303,31715,46715,78547,91230,10273,8622,7148,1411,63,0,0,1651,925,696,12,0,18,1283,39.1
08757,ZCTA5 08757,33498,2939,38259,32500,34044,43248,48661,76202,16599,14344,12585,1665,94,0,0,2255,1699,508,33,15,0,1473,38.3
08758,ZCTA5 08758,7685,595,42094,40774,39410,37054,53750,65000,3537,2872,2520,320,0,0,32,665,479,166,20,0,0,1573,46.1
08759,ZCTA5 08759,32597,2453,36520,27465,30645,36670,41530,55799,19376,16670,15561,1052,57,0,0,2706,2172,487,47,0,0,1149,34.7
08801,ZCTA5 08801,6252,320,74756,NA,39485,33375,76809,142738,2564,2168,1996,172,0,0,0,396,284,92,20,0,0,1721,25.1
08802,ZCTA5 08802,3937,174,75859,NA,65750,39450,85250,126346,1399,1279,1062,197,20,0,0,120,93,27,0,0,0,1577,22.1
08804,ZCTA5 08804,2540,82,54760,45000,42875,44622,69107,117917,972,878,733,144,1,0,0,94,48,46,0,0,0,1125,25.3
08805,ZCTA5 08805,12119,828,44712,29038,31566,44432,72692,75559,4161,2300,1720,542,38,0,0,1861,888,912,61,0,0,1456,34.9
08807,ZCTA5 08807,37690,1267,76020,33184,32293,56949,80696,116868,13183,10854,8603,2095,94,54,8,2329,1312,910,99,8,0,1616,26.7
08808,ZCTA5 08808,133,5,42616,NA,NA,NA,NA,NA,85,66,66,0,0,0,0,19,19,0,0,0,0,NA,NA
08809,ZCTA5 08809,5643,380,65143,26016,30042,51310,63229,106920,2202,1630,1347,270,5,0,8,572,469,96,7,0,0,1580,30.5
08810,ZCTA5 08810,9507,148,75417,128209,38346,42330,82576,120658,3096,2558,1671,846,0,41,0,538,212,294,16,16,0,1738,24.2
08812,ZCTA5 08812,14058,1162,60451,45703,33715,37643,72992,99456,4563,3589,2790,782,0,17,0,974,264,666,44,0,0,1307,32.1
08816,ZCTA5 08816,46451,2842,62811,28125,35759,45033,71137,98456,16435,13305,10040,3147,100,6,12,3130,1724,1182,167,28,29,1436,32.9
08817,ZCTA5 08817,44815,2798,53742,27000,32385,45358,67258,84485,15564,8608,5801,2539,181,76,11,6956,3151,3121,467,158,59,1611,25
08820,ZCTA5 08820,38256,1970,77323,21792,39302,41913,80199,107841,12891,9499,6910,2442,134,13,0,3392,775,1839,542,145,91,1578,22.9
08821,ZCTA5 08821,429,0,44722,NA,37321,NA,78281,NA,145,136,91,34,0,0,11,9,9,0,0,0,0,NA,NA
